SKU,Item Class Cd,Item Class Sect Cd,Vendor Nbr,Lead Days,LEAD 1,LEAD 2,Active Vendor,Item Desc,Active Cd,SKU_Supplier,DOP
6461049,64,61,762000,3,5,7,A,CD INT.LAT.PLATINUM BASE 6,Y,6461049_762000,3/19/2012
6461050,64,61,762000,3,5,7,A,CD INT.LAT.PLATINUM BASE 6,Y,6461050_762000,3/3/2013
6461051,64,61,762000,3,5,7,A,CD INT.LAT.PLATINUM WHITE,Y,6461051_762000,12/12/2012
6461052,64,61,762000,3,5,7,A,CD INT.LAT.PLATINUM WHITE,Y,6461052_762000,3/19/2012
6461053,64,61,762000,3,5,7,A,CD INT.LAT.SEMI-GLOSS BASE 2,Y,6461053_762000,3/3/2013
6461054,64,61,762000,3,5,7,A,CD INT.LAT.SEMI-GLOSS BASE 2,Y,6461054_762000,12/12/2012
6461055,64,61,762000,3,5,7,A,CD INT.LAT.SEMI-GLOSS BASE 3,Y,6461055_762000,3/19/2012
6461056,64,61,762000,3,5,7,A,CD INT.LAT.SEMI-GLOSS BASE 3,Y,6461056_762000,3/3/2013
6461057,64,61,762000,3,5,7,A,CD INT.LAT.SEMI-GLOSS BASE 4,Y,6461057_762000,12/12/2012
6461058,64,61,762000,3,5,7,A,CD INT.LAT.SEMI-GLOSS BASE 4,Y,6461058_762000,3/19/2012
6461059,64,61,762000,3,5,7,A,CD INT.LAT.SEMI-GLOSS BASE 5,Y,6461059_762000,3/19/2012
6461060,64,61,762000,3,5,7,A,CD INT.LAT.SEMI-GLOSS BASE 5,Y,6461060_762000,3/3/2013
6461061,64,61,762000,3,5,7,A,CD INT.LAT.SEMI-GLOSS BASE 6,Y,6461061_762000,12/12/2012
6461062,64,61,762000,3,5,7,A,CD INT.LAT.SEMI-GLOSS BASE 6,Y,6461062_762000,3/19/2012
6461063,64,61,762000,3,5,7,A,CD INT.LAT.SEMI-GLOSS WHITE,Y,6461063_762000,3/3/2013
6461064,64,61,762000,3,5,7,A,CD INT.LAT.SEMI-GLOSS,Y,6461064_762000,12/12/2012
6461065,64,61,762000,3,5,7,A,CD INT.LAT. PEARL  BASE 2  067,Y,6461065_762000,3/19/2012
6461066,64,61,762000,3,5,7,A,CD INT.LAT. PEARL  BASE 2  067,Y,6461066_762000,3/3/2013
6461067,64,61,762000,3,5,7,A,CD PERF.INT.LAT.100%ACR.BASE 3,Y,6461067_762000,12/12/2012
6461068,64,61,762000,3,5,7,A,CD PERF.INT.LAT.100%ACR.BASE 3,Y,6461068_762000,3/19/2012
6461069,64,61,762000,3,5,7,A,CD PERF.INT.LAT.100%ACR.BASE 4,Y,6461069_762000,3/3/2013
6461070,64,61,762000,3,5,7,A,CD PERF.INT.LAT.100%ACR.BASE 4,Y,6461070_762000,12/12/2012
6461071,64,61,762000,3,5,7,A,CD INT.EXT.LAT PERLE YELLOW BA,Y,6461071_762000,3/19/2012
6461072,64,61,762000,3,5,7,A,PERFECTION-PEARL 100% ACRYLIC,Y,6461072_762000,3/3/2013
6461073,64,61,762000,3,5,7,A,CD INT.EXT.LAT PERLE RED BASE,Y,6461073_762000,12/12/2012
6461074,64,61,762000,3,5,7,A,PERFECTION-PEARL 100% ACRYLIC,Y,6461074_762000,3/19/2012
6461075,64,61,762000,3,5,7,A,CD INT.LAT. WHITE PEARL   067-,Y,6461075_762000,3/3/2013
6461076,64,61,762000,3,5,7,A,CD INT.LAT. WHITE PEARL  067-0,Y,6461076_762000,12/12/2012
6461077,64,61,762000,3,5,7,A,CD PRIMER/UNDERCOATER 069-970,Y,6461077_762000,3/19/2012
6461078,64,61,762000,3,5,7,A,INT. EXT. PRIMER SEALER 069-97,Y,6461078_762000,3/19/2012
6461079,64,61,762000,3,5,7,A,CD INT.ALK.PLATINUM BASE 2,Y,6461079_762000,3/3/2013
6461080,64,61,762000,3,5,7,A,CD INT.ALK.PLATINUM BASE 2,Y,6461080_762000,12/12/2012
6461081,64,61,762000,3,5,7,A,CD INT.ALK.PLATINUM BASE 3,Y,6461081_762000,3/19/2012
6461082,64,61,762000,3,5,7,A,CD INT.ALK.PLATINUM BASE 3,Y,6461082_762000,3/3/2013
6461083,64,61,762000,3,5,7,A,CD INT.ALK.PLATINUM BASE 4,Y,6461083_762000,12/12/2012
6461084,64,61,762000,3,5,7,A,CD INT.ALK.PLATINUM BASE 4,Y,6461084_762000,3/19/2012
6461085,64,61,762000,3,5,7,A,CD INT.ALK.PLATINUM BASE 5,Y,6461085_762000,3/3/2013
6461086,64,61,762000,3,5,7,A,CD INT.ALK.PLATINUM BASE 5,Y,6461086_762000,12/12/2012
6461087,64,61,762000,3,5,7,A,CD INT.ALK.PLATINUM BASE 6,Y,6461087_762000,3/19/2012
6461088,64,61,762000,3,5,7,A,CD INT.ALK.PLATINUM BASE 6,Y,6461088_762000,3/3/2013
6461089,64,61,762000,3,5,7,A,CD INT.ALK.PLATINUM WHITE,Y,6461089_762000,12/12/2012
6461090,64,61,762000,3,5,7,A,CD INT.ALK.PLATINUM WHITE,Y,6461090_762000,3/19/2012
6461091,64,61,762000,3,5,7,A,CD INT.ALK.SEMI-GLOSS BASE 2,Y,6461091_762000,3/3/2013
6461092,64,61,762000,3,5,7,A,CD INT.ALK.SEMI-GLOSS BASE 2,Y,6461092_762000,12/12/2012
6461093,64,61,762000,3,5,7,A,CD INT.ALK.SEMI-GLOSS BASE 3,Y,6461093_762000,3/19/2012
6461094,64,61,762000,3,5,7,A,CD INT.ALK.SEMI-GLOSS BASE 3,Y,6461094_762000,3/3/2013
6461095,64,61,762000,3,5,7,A,CD INT.ALK.SEMI-GLOSS BASE 4,Y,6461095_762000,12/12/2012
6461096,64,61,762000,3,5,7,A,CD INT.ALK.SEMI-GLOSS BASE 4,Y,6461096_762000,3/19/2012
6461097,64,61,762000,3,5,7,A,CD INT.ALK.SEMI-GLOSS BASE 5,Y,6461097_762000,3/19/2012
6461098,64,61,762000,3,5,7,A,CD INT.ALK.SEMI-GLOSS BASE 5,Y,6461098_762000,3/3/2013
6461099,64,61,762000,3,5,7,A,CD INT.ALK.SEMI-GLOSS BASE 6,Y,6461099_762000,12/12/2012
6461100,64,69,820715,7,6,9,A,TREMCLAD/340G HH GLOSS BLACK,Y,6461100_820715,3/19/2012
6461101,64,61,762000,3,5,7,A,CD INT.ALK.SEMI-GLOSS BASE 6,Y,6461101_762000,3/3/2013
6461102,64,61,762000,3,5,7,A,CD INT.ALK.SEMI-GLOSS WHITE,Y,6461102_762000,12/12/2012
6461103,64,61,762000,3,5,7,A,CD INT.ALK.SEMI-GLOSS  WHITE,Y,6461103_762000,3/19/2012
6461104,64,61,762000,3,5,7,A,CD INT.ALK.UNDERCOATER,Y,6461104_762000,3/3/2013
6461105,64,69,820715,7,6,9,A,TREMCLAD/340G HH GLOSS WHITE,Y,6461105_820715,12/12/2012
6461106,64,61,762000,3,5,7,A,CD INT.ALK.UNDERCOATER,Y,6461106_762000,3/19/2012
6461107,64,61,762000,3,5,7,A,CD EXT.LAT.FLAT SATIN BASE 2,Y,6461107_762000,3/3/2013
6461108,64,61,762000,3,5,7,A,CD EXT.LAT.FLAT SATIN BASE 2,Y,6461108_762000,12/12/2012
6461109,64,61,762000,3,5,7,A,CD EXT.LAT.FLAT SATIN BASE 3,Y,6461109_762000,3/19/2012
6461111,64,61,762000,3,5,7,A,CD EXT.LAT.FLAT SATIN BASE 3,Y,6461111_762000,3/3/2013
6461112,64,61,762000,3,5,7,A,CD EXT.LAT.FLAT SATIN BASE 4,Y,6461112_762000,12/12/2012
6461113,64,61,762000,3,5,7,A,CD EXT.LAT.FLAT SATIN BASE 4,Y,6461113_762000,3/19/2012
6461114,64,61,762000,3,5,7,A,CD EXT.LAT.FLAT SATIN BASE 5,Y,6461114_762000,3/3/2013
6461116,64,61,762000,3,5,7,A,CD EXT.LAT.FLAT SATIN BASE 5,Y,6461116_762000,12/12/2012
6461117,64,61,762000,3,5,7,A,CD EXT.LAT.FLAT SATIN BASE 6,Y,6461117_762000,3/19/2012
6461118,64,61,762000,3,5,7,A,CD EXT LAT FLAT SATIN BASE 6,Y,6461118_762000,3/19/2012
6461119,64,61,762000,3,5,7,A,CD EXT.LAT.FLAT SATIN WHITE,Y,6461119_762000,3/3/2013
6461121,64,61,762000,3,5,7,A,CD EXT.LAT.FLAT SATIN WHITE,Y,6461121_762000,12/12/2012
6461122,64,61,762000,3,5,7,A,CD EXT.LAT.SEMI-GLOSS BASE 2,Y,6461122_762000,3/19/2012
6461123,64,61,762000,3,5,7,A,CD EXT.LAT.SEMI-GLOSS BASE 2,Y,6461123_762000,3/3/2013
6461124,64,61,762000,3,5,7,A,CD EXT.LAT.SEMI-GLOSS BASE 3,Y,6461124_762000,12/12/2012
6461125,64,69,820715,7,6,9,A,#TREMCLAD/946ML GREY PRIMER,Y,6461125_820715,3/19/2012
6461125,64,69,998946,0,0,0,A,#TREMCLAD/946ML GREY PRIMER,Y,6461125_998946,3/3/2013
6461126,64,61,762000,3,5,7,A,CD EXT.LAT.SEMI-GLOSS BASE 3,Y,6461126_762000,12/12/2012
6461127,64,61,762000,3,5,7,A,CD EXT.LAT.SEMI-GLOSS BASE 4,Y,6461127_762000,3/19/2012
6461128,64,61,762000,3,5,7,A,CD EXT.LAT.SEMI-GLOSS BASE 4,Y,6461128_762000,3/3/2013
6461129,64,61,762000,3,5,7,A,CD EXT.LAT.SEMI-GLOSS BASE 5,Y,6461129_762000,12/12/2012
6461131,64,61,762000,3,5,7,A,CD EXT.LAT.SEMI-GLOSS BASE 5,Y,6461131_762000,3/19/2012
6461132,64,61,762000,3,5,7,A,CD EXT.LAT.SEMI-GLOSS BASE 6,Y,6461132_762000,3/3/2013
6461133,64,61,762000,3,5,7,A,CD EXT.LAT.SEMI-GLOSS BASE 6,Y,6461133_762000,12/12/2012
6461134,64,61,762000,3,5,7,A,CD EXT.LAT.SEMI-GLOSS WHITE,Y,6461134_762000,3/19/2012
6461135,66,41,820715,7,6,9,A,*#ROOF REPAIR/20L PAIL,Y,6461135_820715,3/3/2013
6461135,66,41,998946,0,0,0,A,*#ROOF REPAIR/20L PAIL,Y,6461135_998946,12/12/2012
6461136,64,61,762000,3,5,7,A,CD EXT.LAT.SEMI-GLOSS WHITE,Y,6461136_762000,3/19/2012
6461137,64,61,762000,3,5,7,A,CD EXT.LAT.WOOD PRIMER,Y,6461137_762000,3/19/2012
6461138,64,61,762000,3,5,7,A,CD EXT.LAT WOOD PRIMER,Y,6461138_762000,3/3/2013
6461139,64,61,762000,3,5,7,A,CD EXT.ALK.WOOD PRIMER,Y,6461139_762000,12/12/2012
6461141,64,61,762000,3,5,7,A,CD EXT.ALK.WOOD PRIMER,Y,6461141_762000,3/19/2012
6462077,64,63,762000,3,5,7,A,CETOL1 MAHOGANY 045 4L 5122464,Y,6462077_762000,3/3/2013
6462078,64,63,762000,3,5,7,A,CETOL 23 MAHOGANY 045 3.78L,Y,6462078_762000,12/12/2012
6462079,64,62,762000,3,5,7,A,SIKKENS NAVAJO STAIN RU,Y,6462079_762000,3/19/2012
6462080,64,62,762000,3,5,7,A,SIKKENS SOLID S RUBBOL 3.78L,Y,6462080_762000,3/3/2013
6462081,64,62,762000,3,5,7,A,SIKKENS SOLID S RUBBOL 3.78L,Y,6462081_762000,12/12/2012
6462082,64,63,762000,3,5,7,A,CETOL 1 NATURAL OAK 5122449,Y,6462082_762000,3/19/2012
6462083,64,62,762000,3,5,7,A,CETOL DEK NATURAL,Y,6462083_762000,3/3/2013
6462084,64,63,762000,3,5,7,A,CETOL1 DARK OAK 5122461,Y,6462084_762000,12/12/2012
6462086,64,63,762000,3,5,7,A,CETOL 1 77 CEDAR CLR GLOSS 1L,Y,6462086_762000,3/19/2012
6462087,64,63,762000,3,5,7,A,CETOL 1 77 CEDAR 4L 5122470,Y,6462087_762000,3/3/2013
6462088,64,63,762000,3,5,7,A,CETOL 1 78 NATUR 3.78L 5122473,Y,6462088_762000,12/12/2012
6462089,64,63,762000,3,5,7,A,CETOL 1 85 TEAL 3.78L 5122476,Y,6462089_762000,3/19/2012
6462091,64,63,762000,3,5,7,A,RUBBOL DEK DRK BAS(5089821 4L),Y,6462091_762000,3/3/2013
6462092,64,63,762000,3,5,7,A,CETOL 2-3/NAT OAK 5122550,Y,6462092_762000,12/12/2012
6462095,64,63,762000,3,5,7,A,CETOL 23 77 CEDA 3.78L 5122570,Y,6462095_762000,3/19/2012
6462096,64,63,762000,3,5,7,A,CETOL 23 85 TEAK 3.78L 5122577,Y,6462096_762000,3/19/2012
6462100,64,63,762000,3,5,7,A,SIKK-CETOL-1(946)NATURAL OAK,Y,6462100_762000,3/3/2013
6462101,64,63,762000,3,5,7,A,SIKK-CETOL-1(946)ACAJOU,Y,6462101_762000,12/12/2012
6462102,64,63,762000,3,5,7,A,SIKK-CETOL-1(378)BUTTERNUT,Y,6462102_762000,3/19/2012
6462103,64,63,762000,3,5,7,A,SIKK-CETOL-1(946)BUTTERNUT,Y,6462103_762000,3/3/2013
6462105,64,62,762000,3,5,7,A,CD DILUANT POUR LAQUES  3.78L,Y,6462105_762000,12/12/2012
6462107,64,63,762000,3,5,7,A,SIKK-CETOL-23(946)MAHOGA,Y,6462107_762000,3/19/2012
6462108,64,63,762000,3,5,7,A,SIKK-CETOL-23 PLUS (189) NATUR,Y,6462108_762000,3/3/2013
6462109,64,63,762000,3,5,7,A,SIKK-CETOL-23 PLUS (378) NATUR,Y,6462109_762000,12/12/2012
6462113,64,63,762000,3,5,7,A,SIKK-CETOL INT. CLEAR FLAT FIN,Y,6462113_762000,3/19/2012
6462114,64,63,762000,3,5,7,A,SIKK-CETOL B.L. FLAT CLEAR INT,Y,6462114_762000,3/3/2013
6462115,64,63,762000,3,5,7,A,SIKK-CETOL SATIN CLEAR FINISH,Y,6462115_762000,12/12/2012
6462116,64,63,762000,3,5,7,A,SIKK-CETOL SATIN INT. CLEAR FI,Y,6462116_762000,3/19/2012
6462117,64,63,762000,3,5,7,A,SIKK-CETOL-23 PLUS (946) NATUR,Y,6462117_762000,3/3/2013
6462118,64,63,762000,3,5,7,A,CETOL 1/NATURAL 5079545,Y,6462118_762000,12/12/2012
6462119,64,63,762000,3,5,7,A,CETOL 1/TEAK 5079548,Y,6462119_762000,3/19/2012
6462120,64,63,762000,3,5,7,A,CETOL 1/NATURAL LIGHT 5079553,Y,6462120_762000,3/3/2013
6462121,64,63,762000,3,5,7,A,CETOL 2-3/NATURAL OAK 5079569,Y,6462121_762000,12/12/2012
6462122,64,63,762000,3,5,7,A,CETOL 2-3/BUTTERNUT 5122558,Y,6462122_762000,3/19/2012
6462123,64,63,762000,3,5,7,A,CETOL 2-3/NATURAL 709-078-946,Y,6462123_762000,3/19/2012
6462124,64,63,762000,3,5,7,A,CETOL 2-3/TEAK 5079589,Y,6462124_762000,3/3/2013
6462125,64,63,762000,3,5,7,A,CETOL 2-3/CEDAR 5079581,Y,6462125_762000,12/12/2012
6462185,64,63,762000,3,5,7,A,CETOL 23 DARK OAK 5122552 3.78,Y,6462185_762000,3/19/2012
6463000,64,63,762000,3,5,7,A,CETOL SRD TINT BASE 3.78L,Y,6463000_762000,3/3/2013
6463002,64,63,762000,3,5,7,A,CETOL SRD TINT BASE 18.9L,Y,6463002_762000,12/12/2012
6463100,64,63,762000,3,5,7,A,CETOL MARINE/STAIN (507955 4L),Y,6463100_762000,3/19/2012
6464005,64,70,651000,7,5,2,A,SPEEDHIDEWALLSEAL FLAT 3.78L,Y,6464005_651000,3/3/2013
6464010,64,70,651000,7,5,2,A,SPEEDHIDEWALLSEAL FLAT 18.9L,Y,6464010_651000,12/12/2012
6464030,64,70,651000,7,5,2,A,SPEEDHIDEINT LTX FL WHP 3.78L,Y,6464030_651000,3/19/2012
6464085,64,70,651000,7,5,2,A,SPEEDHIDEINT LTX EGG DP 3.78L,Y,6464085_651000,3/3/2013
6464086,64,70,651000,7,5,2,A,SPDHIDE INTEGG DEEP 6-416 20L,Y,6464086_651000,12/12/2012
6464105,64,70,651000,7,5,2,A,SPEEDHIDEINT LTX SG MID 3.78L,Y,6464105_651000,3/19/2012
6464111,64,70,651000,7,5,2,A,SPEEDHIDEINT LTX SG NT 3.78L,Y,6464111_651000,3/3/2013
6465101,64,66,444500,7,110,7,A,#KRYLON/OS MOSS SATIN 340G,Y,6465101_444500,12/12/2012
6465101,64,66,444501,8,32,8,A,#KRYLON/OS MOSS SATIN 340G,Y,6465101_444501,3/19/2012
6465101,64,66,998946,0,0,0,A,#KRYLON/OS MOSS SATIN 340G,Y,6465101_998946,3/3/2013
6465102,64,66,444500,7,110,7,A,#KRYLON/OS EARTH SATIN 340G,Y,6465102_444500,12/12/2012
6465102,64,66,444501,8,32,8,A,#KRYLON/OS EARTH SATIN 340G,Y,6465102_444501,3/19/2012
6465102,64,66,998946,0,0,0,A,#KRYLON/OS EARTH SATIN 340G,Y,6465102_998946,3/19/2012
6465110,64,66,444500,7,110,7,A,#KRYLON/OS ONYX SATIN 340G,Y,6465110_444500,3/3/2013
6465110,64,66,444501,8,32,8,A,#KRYLON/OS ONYX SATIN 340G,Y,6465110_444501,12/12/2012
6465110,64,66,998946,0,0,0,A,#KRYLON/OS ONYX SATIN 340G,Y,6465110_998946,3/19/2012
6465111,64,66,444500,7,110,7,A,#KRYLON/OS METALLIC GOLD 340G,Y,6465111_444500,3/3/2013
6465111,64,66,444501,8,32,8,A,#KRYLON/OS METALLIC GOLD 340G,Y,6465111_444501,12/12/2012
6465111,64,66,998946,0,0,0,A,#KRYLON/OS METALLIC GOLD 340G,Y,6465111_998946,3/19/2012
6465113,64,66,444500,7,110,7,A,#KRYLON/ OS MET. COPPER 340G,Y,6465113_444500,3/3/2013
6465113,64,66,444501,8,32,8,A,#KRYLON/ OS MET. COPPER 340G,Y,6465113_444501,12/12/2012
6465113,64,66,998946,0,0,0,A,#KRYLON/ OS MET. COPPER 340G,Y,6465113_998946,3/19/2012
6465121,64,66,444500,7,110,7,A,#KRYLON/OS HAMMERED SILVER340G,Y,6465121_444500,3/3/2013
6465121,64,66,444501,8,32,8,A,#KRYLON/OS HAMMERED SILVER340G,Y,6465121_444501,12/12/2012
6465121,64,66,998946,0,0,0,A,#KRYLON/OS HAMMERED SILVER340G,Y,6465121_998946,3/19/2012
6465698,64,66,444500,7,110,7,A,KRYLON/CLEAR GLSUV RESIS.312G,Y,6465698_444500,3/3/2013
6465698,64,66,444501,8,32,8,A,KRYLON/CLEAR GLSUV RESIS.312G,Y,6465698_444501,12/12/2012
6465698,64,66,998946,0,0,0,A,KRYLON/CLEAR GLSUV RESIS.312G,Y,6465698_998946,3/19/2012
6465770,64,66,444500,7,110,7,A,#KRYLON FUSION GLOSS WHITE,Y,6465770_444500,3/3/2013
6465770,64,66,444501,8,32,8,A,#KRYLON FUSION GLOSS WHITE,Y,6465770_444501,12/12/2012
6465770,64,66,998946,0,0,0,A,#KRYLON FUSION GLOSS WHITE,Y,6465770_998946,3/19/2012
6465771,64,66,444500,7,110,7,A,#KRYLON/FUSION GLOSS BLACK,Y,6465771_444500,3/19/2012
6465771,64,66,444501,8,32,8,A,#KRYLON/FUSION GLOSS BLACK,Y,6465771_444501,3/3/2013
6465771,64,66,998946,0,0,0,A,#KRYLON/FUSION GLOSS BLACK,Y,6465771_998946,12/12/2012
6465772,64,66,444500,7,110,7,A,#KRYLON/FUSION DOVER WHITE,Y,6465772_444500,3/19/2012
6465772,64,66,444501,8,32,8,A,#KRYLON/FUSION DOVER WHITE,Y,6465772_444501,3/3/2013
6465772,64,66,998946,0,0,0,A,#KRYLON/FUSION DOVER WHITE,Y,6465772_998946,12/12/2012
6465773,64,66,444500,7,110,7,A,#KRYLON/FUSION RIVER ROCK,Y,6465773_444500,3/19/2012
6465773,64,66,444501,8,32,8,A,#KRYLON/FUSION RIVER ROCK,Y,6465773_444501,3/3/2013
6465773,64,66,998946,0,0,0,A,#KRYLON/FUSION RIVER ROCK,Y,6465773_998946,12/12/2012
6465775,64,66,444500,7,110,7,A,#KRYLON/FUSION BURGUNDY,Y,6465775_444500,3/19/2012
6465775,64,66,444501,8,32,8,A,#KRYLON/FUSION BURGUNDY,Y,6465775_444501,3/3/2013
6465775,64,66,998946,0,0,0,A,#KRYLON/FUSION BURGUNDY,Y,6465775_998946,12/12/2012
6465776,64,66,444500,7,110,7,A,#KRYLON/FUSION NAVY BLUE,Y,6465776_444500,3/19/2012
6465776,64,66,444501,8,32,8,A,#KRYLON/FUSION NAVY BLUE,Y,6465776_444501,3/3/2013
6465776,64,66,998946,0,0,0,A,#KRYLON/FUSION NAVY BLUE,Y,6465776_998946,12/12/2012
6465777,64,66,444500,7,110,7,A,#KRYLON/FUSION RED PEPER,Y,6465777_444500,3/19/2012
6465777,64,66,444501,8,32,8,A,#KRYLON/FUSION RED PEPER,Y,6465777_444501,3/3/2013
6465777,64,66,998946,0,0,0,A,#KRYLON/FUSION RED PEPER,Y,6465777_998946,12/12/2012
6465778,64,66,444500,7,110,7,A,#KRYLON/FUSION PAT BLUE,Y,6465778_444500,3/19/2012
6465778,64,66,444501,8,32,8,A,#KRYLON/FUSION PAT BLUE,Y,6465778_444501,3/19/2012
6465778,64,66,998946,0,0,0,A,#KRYLON/FUSION PAT BLUE,Y,6465778_998946,3/3/2013
6465779,64,66,444500,7,110,7,A,#KRYLON/FUSION SUNBEAM YELLOW,Y,6465779_444500,12/12/2012
6465779,64,66,444501,8,32,8,A,#KRYLON/FUSION SUNBEAM YELLOW,Y,6465779_444501,3/19/2012
6465779,64,66,998946,0,0,0,A,#KRYLON/FUSION SUNBEAM YELLOW,Y,6465779_998946,3/3/2013
6465783,64,66,444500,7,110,7,A,#KRYLON FUSION ESPRESSO,Y,6465783_444500,12/12/2012
6465783,64,66,444501,8,32,8,A,#KRYLON FUSION ESPRESSO,Y,6465783_444501,3/19/2012
6465783,64,66,998946,0,0,0,A,#KRYLON FUSION ESPRESSO,Y,6465783_998946,3/3/2013
6465788,64,66,444501,8,32,8,A,#FUSION/NICKELSHIMMER 423380,Y,6465788_444501,12/12/2012
6465788,64,66,998946,0,0,0,A,#FUSION/NICKELSHIMMER 423380,Y,6465788_998946,3/19/2012
6466001,64,66,444500,7,110,7,A,#KRYLON/LOW ODOUR CLEAR MATTE,Y,6466001_444500,3/3/2013
6466001,64,66,444501,8,32,8,A,#KRYLON/LOW ODOUR CLEAR MATTE,Y,6466001_444501,12/12/2012
6466001,64,66,998946,0,0,0,A,#KRYLON/LOW ODOUR CLEAR MATTE,Y,6466001_998946,3/19/2012
6466005,64,66,444500,7,110,7,A,#KRYLON/UP-DN 4585400000 BR/OR,Y,6466005_444500,3/3/2013
6466005,64,66,444501,8,32,8,A,#KRYLON/UP-DN 4585400000 BR/OR,Y,6466005_444501,12/12/2012
6466005,64,66,998946,0,0,0,A,#KRYLON/UP-DN 4585400000 BR/OR,Y,6466005_998946,3/19/2012
6466011,64,66,444500,7,110,7,A,KRYLON CAMFL W/FUS BLK 318G,Y,6466011_444500,3/3/2013
6466011,64,66,444501,8,32,8,A,KRYLON CAMFL W/FUS BLK 318G,Y,6466011_444501,12/12/2012
6466012,64,66,444501,8,32,8,A,KRYLON/CAMOFLAGE KHAKI,Y,6466012_444501,3/19/2012
6466013,64,66,444500,7,110,7,A,KRYLON CAMFL W/FUS BRN 318G,Y,6466013_444500,3/19/2012
6466013,64,66,444501,8,32,8,A,KRYLON CAMFL W/FUS BRN 318G,Y,6466013_444501,3/3/2013
6466014,64,66,444500,7,110,7,A,KRYLON CAMFL W/FUS OLDRB 318G,Y,6466014_444500,12/12/2012
6466014,64,66,444501,8,32,8,A,KRYLON CAMFL W/FUS OLDRB 318G,Y,6466014_444501,3/19/2012
6466015,64,66,444500,7,110,7,A,#KRYLON/UP-DN 45852 GREEN 480G,Y,6466015_444500,3/3/2013
6466015,64,66,444501,8,32,8,A,#KRYLON/UP-DN 45852 GREEN 480G,Y,6466015_444501,12/12/2012
6466015,64,66,998946,0,0,0,A,#KRYLON/UP-DN 45852 GREEN 480G,Y,6466015_998946,3/19/2012
6466026,64,66,444500,7,110,7,A,#KRY/UP-DN 45851 RED-ORG ALERT,Y,6466026_444500,3/3/2013
6466026,64,66,444501,8,32,8,A,#KRY/UP-DN 45851 RED-ORG ALERT,Y,6466026_444501,12/12/2012
6466026,64,66,998946,0,0,0,A,#KRY/UP-DN 45851 RED-ORG ALERT,Y,6466026_998946,3/19/2012
6466035,64,66,444500,7,110,7,A,#KRYLON/41301 CC CLEAR 318G,Y,6466035_444500,3/3/2013
6466035,64,66,444501,8,32,8,A,#KRYLON/41301 CC CLEAR 318G,Y,6466035_444501,12/12/2012
6466035,64,66,998946,0,0,0,A,#KRYLON/41301 CC CLEAR 318G,Y,6466035_998946,3/19/2012
6466040,64,66,444500,7,110,7,A,#KRYLON/43102 FL YELL-ORG 325G,Y,6466040_444500,3/3/2013
6466040,64,66,444501,8,32,8,A,#KRYLON/43102 FL YELL-ORG 325G,Y,6466040_444501,12/12/2012
6466040,64,66,998946,0,0,0,A,#KRYLON/43102 FL YELL-ORG 325G,Y,6466040_998946,3/19/2012
6466060,64,66,444500,7,110,7,A,#KRYLON/43101 FL RED-ORG 325G,Y,6466060_444500,3/3/2013
6466060,64,66,444501,8,32,8,A,#KRYLON/43101 FL RED-ORG 325G,Y,6466060_444501,12/12/2012
6466060,64,66,998946,0,0,0,A,#KRYLON/43101 FL RED-ORG 325G,Y,6466060_998946,3/19/2012
6466065,64,66,444500,7,110,7,A,#KRYLON/41701 BR GOLD 340G,Y,6466065_444500,3/19/2012
6466065,64,66,444501,8,32,8,A,#KRYLON/41701 BR GOLD 340G,Y,6466065_444501,3/3/2013
6466065,64,66,998946,0,0,0,A,#KRYLON/41701 BR GOLD 340G,Y,6466065_998946,12/12/2012
6466070,64,66,444500,7,110,7,A,#KRYLON/41401 BR SILVER 325G,Y,6466070_444500,3/19/2012
6466070,64,66,444501,8,32,8,A,#KRYLON/41401 BR SILVER 325G,Y,6466070_444501,3/3/2013
6466070,64,66,998946,0,0,0,A,#KRYLON/41401 BR SILVER 325G,Y,6466070_998946,12/12/2012
6466071,64,66,444500,7,110,7,A,#KRYLON/42101 CHERRY RED 340G,Y,6466071_444500,3/19/2012
6466071,64,66,444501,8,32,8,A,#KRYLON/42101 CHERRY RED 340G,Y,6466071_444501,3/3/2013
6466071,64,66,998946,0,0,0,A,#KRYLON/42101 CHERRY RED 340G,Y,6466071_998946,12/12/2012
6466075,64,66,444500,7,110,7,A,#KRYLON/42108 BANNER RED 340G,Y,6466075_444500,3/19/2012
6466075,64,66,444501,8,32,8,A,#KRYLON/42108 BANNER RED 340G,Y,6466075_444501,3/3/2013
6466075,64,66,998946,0,0,0,A,#KRYLON/42108 BANNER RED 340G,Y,6466075_998946,12/12/2012
6466081,64,66,444500,7,110,7,A,#KRYLON/42118 BURGUNDY 340G,Y,6466081_444500,3/19/2012
6466081,64,66,444501,8,32,8,A,#KRYLON/42118 BURGUNDY 340G,Y,6466081_444501,3/3/2013
6466081,64,66,998946,0,0,0,A,#KRYLON/42118 BURGUNDY 340G,Y,6466081_998946,12/12/2012
6466085,64,66,444500,7,110,7,A,KRYLON/41901 REGAL BLUE 340G,Y,6466085_444500,3/19/2012
6466085,64,66,444501,8,32,8,A,KRYLON/41901 REGAL BLUE 340G,Y,6466085_444501,3/3/2013
6466085,64,66,998946,0,0,0,A,KRYLON/41901 REGAL BLUE 340G,Y,6466085_998946,12/12/2012
6466088,64,66,444500,7,110,7,A,#KRYLON/41504 IVORY 340G,Y,6466088_444500,3/19/2012
6466088,64,66,444501,8,32,8,A,#KRYLON/41504 IVORY 340G,Y,6466088_444501,3/19/2012
